id,site,observer,date,day,month,year,date_format,juldate,start_time,timeformat,time_interval,species,species_format,dist1,dist2,dist3,dist4,dist5,total,detection,detection_format,temp,sky,wind,x,y,accuracy,location_notes,general_notes
younelimd1-157-2013-5,younelimd1,jah,6/6/2013,6,6,2013,6/6/2013,157,9:25:00,925,5,COGR,cogr,.,.,.,1,.,1,V,v,65,3,1,.,.,.,.,.
younelimd1-157-2013-5,younelimd1,jah,6/6/2013,6,6,2013,6/6/2013,157,9:25:00,925,5,AMGO,amgo,.,.,.,.,1,1,B,b,65,3,1,.,.,.,.,.
younelimd1-157-2013-5,younelimd1,jah,6/6/2013,6,6,2013,6/6/2013,157,9:25:00,925,5,COGR,cogr,.,.,.,1,.,1,V,v,65,3,1,.,.,.,.,.
younelimd1-157-2013-5,younelimd1,jah,6/6/2013,6,6,2013,6/6/2013,157,9:25:00,925,5,EUST,eust,.,1,.,.,.,1,V,v,65,3,1,.,.,.,.,.
younelimd1-157-2013-5,younelimd1,jah,6/6/2013,6,6,2013,6/6/2013,157,9:25:00,925,5,EUST,eust,.,1,.,.,.,1,V,v,65,3,1,.,.,.,.,.
younelimd1-157-2013-5,younelimd1,jah,6/6/2013,6,6,2013,6/6/2013,157,9:25:00,925,5,EUST,eust,.,1,.,.,.,1,V,v,65,3,1,.,.,.,.,.
younelimd1-157-2013-5,younelimd1,jah,6/6/2013,6,6,2013,6/6/2013,157,9:25:00,925,5,EUST,eust,.,1,.,.,.,1,V,v,65,3,1,.,.,.,.,.
younelimd1-157-2013-5,younelimd1,jah,6/6/2013,6,6,2013,6/6/2013,157,9:25:00,925,5,EUST,eust,.,1,.,.,.,1,V,v,65,3,1,.,.,.,.,.
younelimd1-157-2013-5,younelimd1,jah,6/6/2013,6,6,2013,6/6/2013,157,9:25:00,925,5,EUST,eust,.,1,.,.,.,1,V,v,65,3,1,.,.,.,.,.
younelimd1-157-2013-5,younelimd1,jah,6/6/2013,6,6,2013,6/6/2013,157,9:25:00,925,5,EUST,eust,.,1,.,.,.,1,V,v,65,3,1,.,.,.,.,.
younelimd1-157-2013-5,younelimd1,jah,6/6/2013,6,6,2013,6/6/2013,157,9:25:00,925,5,EUST,eust,.,1,.,.,.,1,V,v,65,3,1,.,.,.,.,.
younelimd1-157-2013-5,younelimd1,jah,6/6/2013,6,6,2013,6/6/2013,157,9:25:00,925,5,MODO,modo,.,.,1,.,.,1,A,a,65,3,1,.,.,.,.,.
younelimd1-157-2013-5,younelimd1,jah,6/6/2013,6,6,2013,6/6/2013,157,9:25:00,925,5,SOSP,sosp,.,.,.,1,.,1,A,a,65,3,1,.,.,.,.,.
younelimd1-171-2013-3,younelimd1,sck,20/06/2013,20,6,2013,6/20/2013,171,9:30:00,930,3,NOCA,noca,1,1,.,.,.,2,A,a,72,0,1,.,.,.,.,.
younelimd1-171-2013-3,younelimd1,sck,20/06/2013,20,6,2013,6/20/2013,171,9:30:00,930,3,HOSP,hosp,.,1,1,.,.,2,A,a,72,0,1,.,.,.,.,.
younelimd1-171-2013-3,younelimd1,sck,20/06/2013,20,6,2013,6/20/2013,171,9:30:00,930,3,AMRO,amro,1,.,.,.,.,1,V,v,72,0,1,.,.,.,.,.
younelimd1-171-2013-3,younelimd1,sck,20/06/2013,20,6,2013,6/20/2013,171,9:30:00,930,3,EUST,eust,.,1,.,3,.,4,B/V,b/v,72,0,1,.,.,.,.,.
younelimd1-171-2013-3,younelimd1,sck,20/06/2013,20,6,2013,6/20/2013,171,9:30:00,930,3,BLJA,blja,.,1,.,.,.,1,A,a,72,0,1,.,.,.,.,.
younelimd1-171-2013-3,younelimd1,sck,20/06/2013,20,6,2013,6/20/2013,171,9:30:00,930,3,SOSP,sosp,.,1,.,.,.,1,A,a,72,0,1,.,.,.,.,.
younelimd1-171-2013-3,younelimd1,sck,20/06/2013,20,6,2013,6/20/2013,171,9:30:00,930,3,GRCA,grca,1,.,.,.,.,1,V,v,72,0,1,.,.,.,.,.
younelimd1-171-2013-2,younelimd1,sck,20/06/2013,20,6,2013,6/20/2013,171,9:30:00,930,2,NOCA,noca,.,.,1,.,.,1,A,a,72,0,1,.,.,.,.,.
younelimd1-171-2013-2,younelimd1,sck,20/06/2013,20,6,2013,6/20/2013,171,9:30:00,930,2,HOSP,hosp,.,1,1,.,.,2,A,a,72,0,1,.,.,.,.,.
younelimd1-171-2013-2,younelimd1,sck,20/06/2013,20,6,2013,6/20/2013,171,9:30:00,930,2,MODO,modo,.,.,1,.,.,1,B,b,72,0,1,.,.,.,.,.
younelimd1-171-2013-2,younelimd1,sck,20/06/2013,20,6,2013,6/20/2013,171,9:30:00,930,2,EUST,eust,1,1,2,.,.,4,B/A/V,b/a/v,72,0,1,.,.,.,.,.
younelimd1-171-2013-2,younelimd1,sck,20/06/2013,20,6,2013,6/20/2013,171,9:30:00,930,2,FICR,ficr,.,1,.,.,.,1,A,a,72,0,1,.,.,.,.,.
younelimd1-171-2013-5,younelimd1,sck,20/06/2013,20,6,2013,6/20/2013,171,9:30:00,930,5,NOCA,noca,.,1,.,1,.,2,A,a,72,0,1,.,.,.,.,.
younelimd1-171-2013-5,younelimd1,sck,20/06/2013,20,6,2013,6/20/2013,171,9:30:00,930,5,HOSP,hosp,.,.,.,2,1,3,A,a,72,0,1,.,.,.,.,.
younelimd1-171-2013-5,younelimd1,sck,20/06/2013,20,6,2013,6/20/2013,171,9:30:00,930,5,EUST,eust,.,2,.,.,.,2,A,a,72,0,1,.,.,.,.,.
younelimd1-171-2013-5,younelimd1,sck,20/06/2013,20,6,2013,6/20/2013,171,9:30:00,930,5,FICR,ficr,.,1,.,.,.,1,A,a,72,0,1,.,.,.,.,.
younelimd1-171-2013-5,younelimd1,sck,20/06/2013,20,6,2013,6/20/2013,171,9:30:00,930,5,DOWO,dowo,.,.,1,.,1,2,A,a,72,0,1,.,.,.,.,.
younelimd1-171-2013-5,younelimd1,sck,20/06/2013,20,6,2013,6/20/2013,171,9:30:00,930,5,AMGO,amgo,.,2,.,.,.,2,A,a,72,0,1,.,.,.,.,.
younelimd1-171-2013-5,younelimd1,sck,20/06/2013,20,6,2013,6/20/2013,171,9:30:00,930,5,AMRO,amro,1,2,.,.,.,3,V/A,v/a,72,0,1,.,.,.,.,.
younelimd1-171-2013-5,younelimd1,sck,20/06/2013,20,6,2013,6/20/2013,171,9:30:00,930,5,MODO,modo,.,.,.,.,1,1,A,a,72,0,1,.,.,.,.,.
younelimd1-171-2013-5,younelimd1,sck,20/06/2013,20,6,2013,6/20/2013,171,9:30:00,930,5,GRCA,grca,1,.,.,.,.,1,B,b,72,0,1,.,.,.,.,.
younkimva1-140-2013-3,younkimva1,dln,20/05/13,20,5,2013,5/20/2013,140,7:07:00,707,3,CACH,cach,.,.,1,.,.,1,A,a,65,3,0,.,.,.,.,.
younkimva1-140-2013-3,younkimva1,dln,20/05/13,20,5,2013,5/20/2013,140,7:07:00,707,3,NOCA,noca,.,.,.,.,.,0,A,a,65,3,0,.,.,.,.,.
younkimva1-140-2013-3,younkimva1,dln,20/05/13,20,5,2013,5/20/2013,140,7:07:00,707,3,AMGO,amgo,.,1,.,.,.,1,A,a,65,3,0,.,.,.,.,.
younkimva1-140-2013-3,younkimva1,dln,20/05/13,20,5,2013,5/20/2013,140,7:07:00,707,3,HOFI,hofi,.,.,.,.,1,1,A,a,65,3,0,.,.,.,.,.
younkimva1-140-2013-3,younkimva1,dln,20/05/13,20,5,2013,5/20/2013,140,7:07:00,707,3,GCFL,gcfl,.,.,.,.,1,1,A,a,65,3,0,.,.,.,>50,.
younkimva1-140-2013-3,younkimva1,dln,20/05/13,20,5,2013,5/20/2013,140,7:07:00,707,3,EABL,eabl,.,.,.,.,1,1,A,a,65,3,0,.,.,.,.,.
younkimva1-140-2013-3,younkimva1,dln,20/05/13,20,5,2013,5/20/2013,140,7:07:00,707,3,CACH,cach,1,.,.,.,.,1,V,v,65,3,0,.,.,.,.,.
younkimva1-140-2013-3,younkimva1,dln,20/05/13,20,5,2013,5/20/2013,140,7:07:00,707,3,SOSP,sosp,.,.,.,.,1,1,A,a,65,3,0,.,.,.,.,.
younkimva1-140-2013-2,younkimva1,dln,20/05/13,20,5,2013,5/20/2013,140,7:07:00,707,2,HOFI,hofi,.,.,1,.,.,1,A,a,65,3,0,.,.,.,.,.
younkimva1-140-2013-2,younkimva1,dln,20/05/13,20,5,2013,5/20/2013,140,7:07:00,707,2,AMGO,amgo,.,1,.,.,.,1,A,a,65,3,0,.,.,.,.,.
younkimva1-140-2013-2,younkimva1,dln,20/05/13,20,5,2013,5/20/2013,140,7:07:00,707,2,NOCA,noca,.,.,.,1,.,1,A,a,65,3,0,.,.,.,.,.
younkimva1-140-2013-2,younkimva1,dln,20/05/13,20,5,2013,5/20/2013,140,7:07:00,707,2,DOWO,dowo,1,.,.,.,.,1,A,a,65,3,0,.,.,.,.,.
younkimva1-140-2013-2,younkimva1,dln,20/05/13,20,5,2013,5/20/2013,140,7:07:00,707,2,MODO,modo,1,.,.,1,.,2,V/A,v/a,65,3,0,.,.,.,same bird?,.
younkimva1-140-2013-2,younkimva1,dln,20/05/13,20,5,2013,5/20/2013,140,7:07:00,707,2,AMRO,amro,.,.,.,.,1,1,A,a,65,3,0,.,.,.,.,.
younkimva1-140-2013-2,younkimva1,dln,20/05/13,20,5,2013,5/20/2013,140,7:07:00,707,2,CACH,cach,.,1,.,.,.,1,A,a,65,3,0,.,.,.,.,.
younkimva1-140-2013-5,younkimva1,dln,20/05/13,20,5,2013,5/20/2013,140,7:07:00,707,5,CACH,cach,.,2,.,.,.,2,A,a,65,3,0,.,.,.,.,.
younkimva1-140-2013-5,younkimva1,dln,20/05/13,20,5,2013,5/20/2013,140,7:07:00,707,5,HOFI,hofi,.,1,.,.,.,1,A,a,65,3,0,.,.,.,.,.
younkimva1-140-2013-5,younkimva1,dln,20/05/13,20,5,2013,5/20/2013,140,7:07:00,707,5,AMGO,amgo,.,1,.,.,.,1,A,a,65,3,0,.,.,.,.,.
younkimva1-140-2013-5,younkimva1,dln,20/05/13,20,5,2013,5/20/2013,140,7:07:00,707,5,MODO,modo,.,.,1,.,.,1,A,a,65,3,0,.,.,.,.,.
younkimva1-140-2013-5,younkimva1,dln,20/05/13,20,5,2013,5/20/2013,140,7:07:00,707,5,SOSP,sosp,.,.,.,.,1,1,A,a,65,3,0,.,.,.,>50?,.
younkimva1-140-2013-5,younkimva1,dln,20/05/13,20,5,2013,5/20/2013,140,7:07:00,707,5,WBNU,wbnu,.,.,1,.,.,1,A,a,65,3,0,.,.,.,.,.
younkimva1-140-2013-5,younkimva1,dln,20/05/13,20,5,2013,5/20/2013,140,7:07:00,707,5,RBWO,rbwo,.,.,1,.,.,1,A,a,65,3,0,.,.,.,.,.
younkimva1-140-2013-5,younkimva1,dln,20/05/13,20,5,2013,5/20/2013,140,7:07:00,707,5,HOSP,hosp,.,1,.,.,.,1,A,a,65,3,0,.,.,.,.,.
younkimva1-140-2013-5,younkimva1,dln,20/05/13,20,5,2013,5/20/2013,140,7:07:00,707,5,DOWO,dowo,.,.,1,.,.,1,A,a,65,3,0,.,.,.,.,.
younkimva1-140-2013-5,younkimva1,dln,20/05/13,20,5,2013,5/20/2013,140,7:07:00,707,5,BHCO,bhco,1,.,.,.,.,1,V,v,65,3,0,.,.,.,.,.
younkimva1-140-2013-5,younkimva1,dln,20/05/13,20,5,2013,5/20/2013,140,7:07:00,707,5,HOFI,hofi,1,.,.,.,.,1,V,v,65,3,0,.,.,.,.,.
younkimva1-140-2013-5,younkimva1,dln,20/05/13,20,5,2013,5/20/2013,140,7:07:00,707,5,TUTI,tuti,.,.,.,1,.,1,A,a,65,3,0,.,.,.,.,.
younkimva1-140-2013-5,younkimva1,dln,20/05/13,20,5,2013,5/20/2013,140,7:07:00,707,5,BHCO,bhco,.,.,1,.,.,1,A,a,65,3,0,.,.,.,.,.
younkimva1-140-2013-3,younkimva1,jah,20/05/2013,20,5,2013,5/20/2013,140,7:15:00,715,3,NOCA,noca,.,.,.,1,.,1,A,a,65,3,0,.,.,.,.,.
younkimva1-140-2013-3,younkimva1,jah,20/05/2013,20,5,2013,5/20/2013,140,7:15:00,715,3,CACH,cach,.,1,.,.,.,1,A,a,65,3,0,.,.,.,.,.
younkimva1-140-2013-3,younkimva1,jah,20/05/2013,20,5,2013,5/20/2013,140,7:15:00,715,3,NOCA,noca,.,.,.,.,1,1,A,a,65,3,0,.,.,.,.,.
younkimva1-140-2013-3,younkimva1,jah,20/05/2013,20,5,2013,5/20/2013,140,7:15:00,715,3,AMGO,amgo,.,1,.,.,.,1,A,a,65,3,0,.,.,.,.,.
younkimva1-140-2013-3,younkimva1,jah,20/05/2013,20,5,2013,5/20/2013,140,7:15:00,715,3,AMRO,amro,.,.,1,.,.,1,A,a,65,3,0,.,.,.,.,.
younkimva1-140-2013-2,younkimva1,jah,20/05/2013,20,5,2013,5/20/2013,140,7:15:00,715,2,AMRO,amro,.,.,1,.,.,1,A,a,65,3,0,.,.,.,.,.
younkimva1-140-2013-2,younkimva1,jah,20/05/2013,20,5,2013,5/20/2013,140,7:15:00,715,2,MODO,modo,.,1,.,.,.,1,V,v,65,3,0,.,.,.,.,.
younkimva1-140-2013-2,younkimva1,jah,20/05/2013,20,5,2013,5/20/2013,140,7:15:00,715,2,DOWO,dowo,1,.,.,.,.,1,B,b,65,3,0,.,.,.,.,.
younkimva1-140-2013-2,younkimva1,jah,20/05/2013,20,5,2013,5/20/2013,140,7:15:00,715,2,AMRO,amro,.,.,1,.,.,1,A,a,65,3,0,.,.,.,.,.
younkimva1-140-2013-5,younkimva1,jah,20/05/2013,20,5,2013,5/20/2013,140,7:15:00,715,5,CACH,cach,.,1,.,.,.,1,A,a,65,3,0,.,.,.,.,.
younkimva1-140-2013-5,younkimva1,jah,20/05/2013,20,5,2013,5/20/2013,140,7:15:00,715,5,DOWO,dowo,.,1,.,.,.,1,A,a,65,3,0,.,.,.,.,.
younkimva1-140-2013-5,younkimva1,jah,20/05/2013,20,5,2013,5/20/2013,140,7:15:00,715,5,NOCA,noca,.,.,.,1,.,1,A,a,65,3,0,.,.,.,.,.
younkimva1-140-2013-5,younkimva1,jah,20/05/2013,20,5,2013,5/20/2013,140,7:15:00,715,5,RBWO,rbwo,.,.,.,1,.,1,A,a,65,3,0,.,.,.,.,.
younkimva1-140-2013-5,younkimva1,jah,20/05/2013,20,5,2013,5/20/2013,140,7:15:00,715,5,NOCA,noca,.,.,1,.,.,1,A,a,65,3,0,.,.,.,.,.
younkimva1-140-2013-5,younkimva1,jah,20/05/2013,20,5,2013,5/20/2013,140,7:15:00,715,5,MODO,modo,1,.,.,.,.,1,V,v,65,3,0,.,.,.,.,.
younkimva1-140-2013-5,younkimva1,jah,20/05/2013,20,5,2013,5/20/2013,140,7:15:00,715,5,HOFI,hofi,1,.,.,.,.,1,B,b,65,3,0,.,.,.,.,.
younkimva1-140-2013-5,younkimva1,jah,20/05/2013,20,5,2013,5/20/2013,140,7:15:00,715,5,HOFI,hofi,1,.,.,.,.,1,B,b,65,3,0,.,.,.,.,.
younkimva1-140-2013-5,younkimva1,jah,20/05/2013,20,5,2013,5/20/2013,140,7:15:00,715,5,MODO,modo,.,.,1,.,.,1,A,a,65,3,0,.,.,.,.,.
younkimva1-178-2013-3,younkimva1,jah,27/6/2013,27,6,2013,6/27/2013,178,9:33:00,933,3,BLJA,blja,.,.,.,1,.,1,A,a,75,3,0,.,.,.,.,.
younkimva1-178-2013-3,younkimva1,jah,27/6/2013,27,6,2013,6/27/2013,178,9:33:00,933,3,AMRO,amro,.,1,.,.,.,1,A,a,75,3,0,.,.,.,.,.
younkimva1-178-2013-3,younkimva1,jah,27/6/2013,27,6,2013,6/27/2013,178,9:33:00,933,3,NOCA,noca,.,1,.,.,.,1,A,a,75,3,0,.,.,.,.,.
younkimva1-178-2013-3,younkimva1,jah,27/6/2013,27,6,2013,6/27/2013,178,9:33:00,933,3,CACH,cach,.,1,.,.,.,1,A,a,75,3,0,.,.,.,.,.
younkimva1-178-2013-3,younkimva1,jah,27/6/2013,27,6,2013,6/27/2013,178,9:33:00,933,3,SOSP,sosp,.,.,.,1,.,1,A,a,75,3,0,.,.,.,.,.
younkimva1-178-2013-3,younkimva1,jah,27/6/2013,27,6,2013,6/27/2013,178,9:33:00,933,3,NOCA,noca,.,.,1,.,.,1,A,a,75,3,0,.,.,.,.,.
younkimva1-178-2013-3,younkimva1,jah,27/6/2013,27,6,2013,6/27/2013,178,9:33:00,933,3,HOFI,hofi,.,1,.,.,.,1,B,b,75,3,0,.,.,.,.,.
younkimva1-178-2013-3,younkimva1,jah,27/6/2013,27,6,2013,6/27/2013,178,9:33:00,933,3,SOSP,sosp,1,.,.,.,.,1,V,v,75,3,0,.,.,.,.,.
younkimva1-178-2013-2,younkimva1,jah,27/6/2013,27,6,2013,6/27/2013,178,9:33:00,933,2,NOCA,noca,.,1,.,.,.,1,A,a,75,3,0,.,.,.,.,.
younkimva1-178-2013-2,younkimva1,jah,27/6/2013,27,6,2013,6/27/2013,178,9:33:00,933,2,AMGO,amgo,.,.,1,.,.,1,B,b,75,3,0,.,.,.,.,.
younkimva1-178-2013-2,younkimva1,jah,27/6/2013,27,6,2013,6/27/2013,178,9:33:00,933,2,AMRO,amro,.,1,.,.,.,1,A,a,75,3,0,.,.,.,.,.
younkimva1-178-2013-2,younkimva1,jah,27/6/2013,27,6,2013,6/27/2013,178,9:33:00,933,2,NOCA,noca,1,.,.,.,.,1,V,v,75,3,0,.,.,.,.,.
younkimva1-178-2013-2,younkimva1,jah,27/6/2013,27,6,2013,6/27/2013,178,9:33:00,933,2,HOFI,hofi,1,.,.,.,.,1,V,v,75,3,0,.,.,.,.,.
younkimva1-178-2013-2,younkimva1,jah,27/6/2013,27,6,2013,6/27/2013,178,9:33:00,933,2,CACH,cach,1,.,.,.,.,1,V,v,75,3,0,.,.,.,.,.
younkimva1-178-2013-2,younkimva1,jah,27/6/2013,27,6,2013,6/27/2013,178,9:33:00,933,2,EABL,eabl,1,.,.,.,.,1,V,v,75,3,0,.,.,.,.,.
younkimva1-178-2013-2,younkimva1,jah,27/6/2013,27,6,2013,6/27/2013,178,9:33:00,933,2,GRCA,grca,.,1,.,.,.,1,V,v,75,3,0,.,.,.,.,.
younkimva1-178-2013-5,younkimva1,jah,27/6/2013,27,6,2013,6/27/2013,178,9:33:00,933,5,GRCA,grca,.,1,.,.,.,1,V,v,75,3,0,.,.,.,.,.
younkimva1-178-2013-5,younkimva1,jah,27/6/2013,27,6,2013,6/27/2013,178,9:33:00,933,5,CACH,cach,1,.,.,.,.,1,V,v,75,3,0,.,.,.,.,.
younkimva1-178-2013-5,younkimva1,jah,27/6/2013,27,6,2013,6/27/2013,178,9:33:00,933,5,AMRO,amro,.,1,.,.,.,1,A,a,75,3,0,.,.,.,.,.
younkimva1-178-2013-5,younkimva1,jah,27/6/2013,27,6,2013,6/27/2013,178,9:33:00,933,5,GRCA,grca,.,1,.,.,.,1,V,v,75,3,0,.,.,.,.,.
younkimva1-178-2013-5,younkimva1,jah,27/6/2013,27,6,2013,6/27/2013,178,9:33:00,933,5,CACH,cach,1,.,.,.,.,1,B,b,75,3,0,.,.,.,.,.
younkimva1-178-2013-5,younkimva1,jah,27/6/2013,27,6,2013,6/27/2013,178,9:33:00,933,5,CACH,cach,.,2,.,.,.,2,V,v,75,3,0,.,.,.,.,.
younkimva1-178-2013-5,younkimva1,jah,27/6/2013,27,6,2013,6/27/2013,178,9:33:00,933,5,TUTI,tuti,.,1,.,.,.,1,V,v,75,3,0,.,.,.,.,.
younkimva1-178-2013-5,younkimva1,jah,27/6/2013,27,6,2013,6/27/2013,178,9:33:00,933,5,EABL,eabl,.,1,.,.,.,1,V,v,75,3,0,.,.,.,.,.
younkimva1-178-2013-5,younkimva1,jah,27/6/2013,27,6,2013,6/27/2013,178,9:33:00,933,5,NOCA,noca,.,1,.,.,.,1,V,v,75,3,0,.,.,.,.,.
younkimva1-178-2013-5,younkimva1,jah,27/6/2013,27,6,2013,6/27/2013,178,9:33:00,933,5,WBNU,wbnu,.,1,.,.,.,1,V,v,75,3,0,.,.,.,.,.
younkimva1-178-2013-5,younkimva1,jah,27/6/2013,27,6,2013,6/27/2013,178,9:33:00,933,5,NOCA,noca,.,1,.,.,.,1,V,v,75,3,0,.,.,.,.,.
younkimva1-178-2013-5,younkimva1,jah,27/6/2013,27,6,2013,6/27/2013,178,9:33:00,933,5,TUVU,tuvu,.,.,1,.,.,1,V,v,75,3,0,.,.,.,.,.
zastmarmd1-151-2013-3,zastmarmd1,sck,31/05/2013,31,5,2013,5/31/2013,151,8:38:00,838,3,EUST,eust,8,.,.,.,.,8,B,b,80,0,0,.,.,.,.,some construction noise through out
zastmarmd1-151-2013-3,zastmarmd1,sck,31/05/2013,31,5,2013,5/31/2013,151,8:38:00,838,3,NOCA,noca,1,.,1,.,.,2,V/A,v/a,80,0,0,.,.,.,.,some construction noise through out
zastmarmd1-151-2013-3,zastmarmd1,sck,31/05/2013,31,5,2013,5/31/2013,151,8:38:00,838,3,AMRO,amro,.,1,.,.,.,1,A,a,80,0,0,.,.,.,.,some construction noise through out
zastmarmd1-151-2013-3,zastmarmd1,sck,31/05/2013,31,5,2013,5/31/2013,151,8:38:00,838,3,SOSP,sosp,.,.,.,.,1,1,A,a,80,0,0,.,.,.,.,some construction noise through out
zastmarmd1-151-2013-3,zastmarmd1,sck,31/05/2013,31,5,2013,5/31/2013,151,8:38:00,838,3,HOSP,hosp,3,.,2,.,.,5,V/A/B,v/a/b,80,0,0,.,.,.,.,some construction noise through out
zastmarmd1-151-2013-3,zastmarmd1,sck,31/05/2013,31,5,2013,5/31/2013,151,8:38:00,838,3,COGR,cogr,.,1,.,.,.,1,V,v,80,0,0,.,.,.,.,some construction noise through out
zastmarmd1-151-2013-2,zastmarmd1,sck,31/05/2013,31,5,2013,5/31/2013,151,8:38:00,838,2,AMRO,amro,.,3,.,.,.,3,V,v,80,0,0,.,.,.,.,some construction noise through out
zastmarmd1-151-2013-2,zastmarmd1,sck,31/05/2013,31,5,2013,5/31/2013,151,8:38:00,838,2,HOWR,howr,.,.,.,.,1,1,A,a,80,0,0,.,.,.,.,some construction noise through out
zastmarmd1-151-2013-2,zastmarmd1,sck,31/05/2013,31,5,2013,5/31/2013,151,8:38:00,838,2,EUST,eust,.,6,.,.,.,6,V,v,80,0,0,.,.,.,.,some construction noise through out
zastmarmd1-151-2013-2,zastmarmd1,sck,31/05/2013,31,5,2013,5/31/2013,151,8:38:00,838,2,SOSP,sosp,.,.,.,1,.,1,A,a,80,0,0,.,.,.,.,some construction noise through out
zastmarmd1-151-2013-2,zastmarmd1,sck,31/05/2013,31,5,2013,5/31/2013,151,8:38:00,838,2,MODO,modo,.,1,.,.,.,1,V,v,80,0,0,.,.,.,.,some construction noise through out
zastmarmd1-151-2013-2,zastmarmd1,sck,31/05/2013,31,5,2013,5/31/2013,151,8:38:00,838,2,GRCA,grca,.,1,.,.,.,1,A,a,80,0,0,.,.,.,.,some construction noise through out
zastmarmd1-151-2013-2,zastmarmd1,sck,31/05/2013,31,5,2013,5/31/2013,151,8:38:00,838,2,NOMO,nomo,.,.,1,.,.,1,A,a,80,0,0,.,.,.,.,some construction noise through out
zastmarmd1-151-2013-5,zastmarmd1,sck,31/05/2013,31,5,2013,5/31/2013,151,8:38:00,838,5,NOMO,nomo,.,1,.,.,.,1,A,a,80,0,0,.,.,.,.,some construction noise through out
zastmarmd1-151-2013-5,zastmarmd1,sck,31/05/2013,31,5,2013,5/31/2013,151,8:38:00,838,5,COGR,cogr,.,2,.,.,.,2,V,v,80,0,0,.,.,.,.,some construction noise through out
zastmarmd1-151-2013-5,zastmarmd1,sck,31/05/2013,31,5,2013,5/31/2013,151,8:38:00,838,5,EUST,eust,.,2,.,3,.,5,V/B,v/b,80,0,0,.,.,.,.,some construction noise through out
zastmarmd1-151-2013-5,zastmarmd1,sck,31/05/2013,31,5,2013,5/31/2013,151,8:38:00,838,5,AMRO,amro,.,2,.,1,.,3,V/A,v/a,80,0,0,.,.,.,.,some construction noise through out
zastmarmd1-151-2013-5,zastmarmd1,sck,31/05/2013,31,5,2013,5/31/2013,151,8:38:00,838,5,HOFI,hofi,.,1,.,.,.,1,A,a,80,0,0,.,.,.,.,some construction noise through out
zastmarmd1-151-2013-5,zastmarmd1,sck,31/05/2013,31,5,2013,5/31/2013,151,8:38:00,838,5,HOWR,howr,.,.,1,.,.,1,A,a,80,0,0,.,.,.,.,some construction noise through out
zastmarmd1-151-2013-5,zastmarmd1,sck,31/05/2013,31,5,2013,5/31/2013,151,8:38:00,838,5,DOWO,dowo,.,1,.,.,.,1,A,a,80,0,0,.,.,.,.,some construction noise through out
zastmarmd1-151-2013-5,zastmarmd1,sck,31/05/2013,31,5,2013,5/31/2013,151,8:38:00,838,5,GRCA,grca,.,1,.,.,.,1,V,v,80,0,0,.,.,.,.,some construction noise through out
lindhanmd1-106-2014-3,lindhanmd1,cc,4/16/2004,16,4,2014,4/16/2014,106,709,709,3,SOSP,sosp,1,.,.,.,.,1,S/V,s/v,33,0,1,.,.,.,.,.
lindhanmd1-106-2014-3,lindhanmd1,cc,4/16/2004,16,4,2014,4/16/2014,106,709,709,3,AMRO,amro,1,.,.,.,.,1,S,s,33,0,1,.,.,.,.,.
lindhanmd1-106-2014-3,lindhanmd1,cc,4/16/2004,16,4,2014,4/16/2014,106,709,709,3,RCKI,rcki,.,1,.,.,.,1,S,s,33,0,1,.,.,.,.,.
lindhanmd1-106-2014-3,lindhanmd1,cc,4/16/2004,16,4,2014,4/16/2014,106,709,709,3,COGR,cogr,2,.,.,.,.,2,V,v,33,0,1,.,.,.,.,.
lindhanmd1-106-2014-3,lindhanmd1,cc,4/16/2004,16,4,2014,4/16/2014,106,709,709,3,AMRO,amro,.,.,.,.,1,1,V,v,33,0,1,.,.,.,.,.
lindhanmd1-106-2014-3,lindhanmd1,cc,4/16/2004,16,4,2014,4/16/2014,106,709,709,3,HOSP,hosp,.,1,.,.,.,1,C,c,33,0,1,.,.,.,.,.
lindhanmd1-106-2014-3,lindhanmd1,cc,4/16/2004,16,4,2014,4/16/2014,106,709,709,3,SOSP,sosp,.,.,.,1,.,1,C,c,33,0,1,.,.,.,.,.
lindhanmd1-106-2014-3,lindhanmd1,cc,4/16/2004,16,4,2014,4/16/2014,106,709,709,3,HOFI,hofi,.,1,.,.,.,1,C,c,33,0,1,.,.,.,.,.
lindhanmd1-106-2014-3,lindhanmd1,cc,4/16/2004,16,4,2014,4/16/2014,106,709,709,3,MODO,modo,.,.,2,.,.,2,V/S,v/s,33,0,1,.,.,.,.,.
lindhanmd1-106-2014-2,lindhanmd1,cc,4/16/2004,16,4,2014,4/16/2014,106,709,709,2,BHCO,bhco,.,.,1,.,.,1,C,c,33,0,1,.,.,.,.,.
lindhanmd1-106-2014-2,lindhanmd1,cc,4/16/2004,16,4,2014,4/16/2014,106,709,709,2,CACH,cach,.,.,.,1,.,1,C,c,33,0,1,.,.,.,.,.
lindhanmd1-106-2014-2,lindhanmd1,cc,4/16/2004,16,4,2014,4/16/2014,106,709,709,2,NOCA,noca,.,1,.,.,.,1,C,c,33,0,1,.,.,.,.,.
lindhanmd1-106-2014-2,lindhanmd1,cc,4/16/2004,16,4,2014,4/16/2014,106,709,709,2,WTSP,wtsp,.,.,.,1,.,1,S,s,33,0,1,.,.,.,.,.
lindhanmd1-106-2014-2,lindhanmd1,cc,4/16/2004,16,4,2014,4/16/2014,106,709,709,2,BHCO,bhco,.,.,1,.,.,1,C,c,33,0,1,.,.,.,.,.
