hub,site,observerPc,date,startTimePc,timePc,speciesPc,species_format,distancePc,countPc,detectionPc,notesPc
DC,COLSKATMD1,JLM,4/23/2016,7:03,3,BLJA,BLJA,11-20 ,1,Auditory,.
DC,COLSKATMD1,JLM,4/23/2016,7:03,3,BLJA,BLJA,21-30,1,Auditory,.
DC,COLSKATMD1,JLM,4/23/2016,7:03,3,NOCA,NOCA,21-30,1,Auditory,.
DC,COLSKATMD1,JLM,4/23/2016,7:03,3,HOWR,HOWR,41-50,1,Auditory,.
DC,COLSKATMD1,JLM,4/23/2016,7:03,3,TUTI,TUTI,21-30,1,Auditory,.
DC,COLSKATMD1,JLM,4/23/2016,7:03,3,WTSP,WTSP,31-40,1,Auditory,.
DC,COLSKATMD1,JLM,4/23/2016,7:03,3,RBWO,RBWO,11-20 ,1,Auditory,.
DC,COLSKATMD1,JLM,4/23/2016,7:03,2,CACH,CACH,0-10,1,Auditory,.
DC,COLSKATMD1,JLM,4/23/2016,7:03,2,CACH,CACH,11-20 ,1,Both,.
DC,GAETHEAMD1,JLM,4/28/2016,6:59,3,CAWR,CARW,11-20 ,1,Auditory,.
DC,GAETHEAMD1,JLM,4/28/2016,6:59,3,CACH,CACH,31-40,1,Auditory,.
DC,GAETHEAMD1,JLM,4/28/2016,6:59,3,MODO,MODO,11-20 ,1,Auditory,.
DC,GAETHEAMD1,JLM,4/28/2016,6:59,3,BLJA,BLJA,0-10,1,Both,.
DC,GAETHEAMD1,JLM,4/28/2016,6:59,3,NOCA,NOCA,31-40,1,Auditory,.
DC,GAETHEAMD1,JLM,4/28/2016,6:59,3,SOSP,SOSP,11-20 ,1,Auditory,.
DC,GAETHEAMD1,JLM,4/28/2016,6:59,3,RBWO,RBWO,0-10,1,Auditory,.
DC,GAETHEAMD1,JLM,4/28/2016,6:59,3,HOFI,HOFI,11-20 ,1,Visual,.
DC,GAETHEAMD1,JLM,4/28/2016,6:59,2,WTSP,WTSP,31-40,1,Auditory,.
DC,GAETHEAMD1,JLM,4/28/2016,6:59,5,GRCA,GRCA,31-40,1,Auditory,.
DC,GAETHEAMD1,JLM,4/28/2016,6:59,5,TUTI,TUTI,0-10,2,Visual,.
DC,GAETHEAMD1,JLM,4/28/2016,6:59,5,INBU,INBU,0-10,1,Visual,.
DC,EVANMICMD1,KPK,4/28/2016,7:07,3,HOFI,HOFI,11-20 ,1,Auditory,.
DC,EVANMICMD1,KPK,4/28/2016,7:07,3,HOSP,HOSP,0-10,1,Visual,.
DC,EVANMICMD1,KPK,4/28/2016,7:07,3,AMRO,AMRO,41-50,1,Auditory,.
DC,EVANMICMD1,KPK,4/28/2016,7:07,3,NOCA,NOCA,31-40,2,Auditory,.
DC,EVANMICMD1,KPK,4/28/2016,7:07,3,HOWR,HOWR,11-20 ,1,Auditory,.
DC,EVANMICMD1,KPK,4/28/2016,7:07,3,RBWO,RBWO,21-30,1,Auditory,.
DC,EVANMICMD1,KPK,4/28/2016,7:07,3,RBWO,RBWO,41-50,1,Auditory,.
DC,EVANMICMD1,KPK,4/28/2016,7:07,2,HOWR,HOWR,0-10,1,Auditory,.
DC,EVANMICMD1,KPK,4/28/2016,7:07,2,AMGO,AMGO,0-10,1,Visual,.
DC,EVANMICMD1,KPK,4/28/2016,7:07,5,YRWR,YRWA,11-20 ,1,Auditory,.
DC,EVANMICMD1,KPK,4/28/2016,7:07,5,WTSP,WTSP,41-50,1,Auditory,.
DC,EVANMICMD1,KPK,4/28/2016,7:07,5,AMRO,AMRO,11-20 ,1,Auditory,.
DC,EVANMICMD1,KPK,4/28/2016,7:07,5,DOWO,DOWO,0-10,1,Visual,.
DC,EVANMICMD1,KPK,4/28/2016,7:07,5,EATO,EATO,41-50,1,Auditory,.
DC,EVANMICMD1,KPK,4/28/2016,7:07,5,AMRO,AMRO,21-30,1,Auditory,.
DC,EVANMICMD1,KPK,4/28/2016,7:07,5,NOCA,NOCA,41-50,1,Auditory,.
DC,CAPITCSDC1,KPK,4/29/2016,8:20,3,AMRO,AMRO,31-40,1,Auditory,.
DC,CAPITCSDC1,KPK,4/29/2016,8:20,3,YRWA,YRWA,21-30,1,Auditory,.
DC,CAPITCSDC1,KPK,4/29/2016,8:20,3,GRCA,GRCA,31-40,1,Auditory,.
DC,CAPITCSDC1,KPK,4/29/2016,8:20,3,NOCA,NOCA,11-20 ,1,Auditory,.
DC,CAPITCSDC1,KPK,4/29/2016,8:20,3,AMRO,AMRO,11-20 ,1,Both,.
DC,CAPITCSDC1,KPK,4/29/2016,8:20,3,CARW,CARW,31-40,1,Auditory,.
DC,CAPITCSDC1,KPK,4/29/2016,8:20,3,RBWO,RBWO,41-50,1,Auditory,.
DC,CAPITCSDC1,KPK,4/29/2016,8:20,2,YRWA,YRWA,41-50,1,Auditory,.
DC,CAPITCSDC1,KPK,4/29/2016,8:20,2,NOPA,NOPA,31-40,1,Auditory,.
DC,CAPITCSDC1,KPK,4/29/2016,8:20,2,AMRO,AMRO,21-30,1,Auditory,.
DC,CAPITCSDC1,KPK,4/29/2016,8:20,5,AMRO,AMRO,0-10,1,Both,.
DC,CAPITCSDC1,KPK,4/29/2016,8:20,5,EATO,EATO,31-40,1,Auditory,.
DC,CAPITCSDC1,KPK,4/29/2016,8:20,5,NOCA,NOCA,21-30,1,Both,.
DC,CAPITCSDC1,KPK,4/29/2016,8:20,5,EATO,EATO,11-20 ,1,Visual,.
DC,HANNNANMD1,KPK,4/30/2016,7:02,3,AMRO,AMRO,0-10,1,Both,.
DC,HANNNANMD1,KPK,4/30/2016,7:02,3,AMRO,AMRO,21-30,1,Both,.
DC,HANNNANMD1,KPK,4/30/2016,7:02,3,NOFI,NOFI,11-20 ,1,Auditory,.
DC,HANNNANMD1,KPK,4/30/2016,7:02,3,HOWR,HOWR,0-10,1,Auditory,.
DC,HANNNANMD1,KPK,4/30/2016,7:02,3,GRCA,GRCA,0-10,1,Auditory,.
DC,HANNNANMD1,KPK,4/30/2016,7:02,3,MODO,MODO,21-30,1,Visual,.
DC,HANNNANMD1,KPK,4/30/2016,7:02,3,SOSP,SOSP,0-10,1,Auditory,.
DC,HANNNANMD1,KPK,4/30/2016,7:02,3,HOSP,HOSP,11-20 ,1,Visual,.
DC,HANNNANMD1,KPK,4/30/2016,7:02,2,AMGO,AMGO,11-20 ,3,Both,.
DC,HANNNANMD1,KPK,4/30/2016,7:02,2,MODO,MODO,0-10,1,Visual,.
DC,HANNNANMD1,KPK,4/30/2016,7:02,5,HOSP,HOSP,0-10,2,Both,.
DC,HANNNANMD1,KPK,4/30/2016,7:02,5,EUST,EUST,0-10,1,Visual,.
DC,HANNNANMD1,KPK,4/30/2016,7:02,5,BLJA,BLJA,0-10,1,Both,.
DC,HANNNANMD1,KPK,4/30/2016,7:02,5,WBNU,WBNU,31-40,1,Auditory,.
DC,HUNTDAVMD1,JLM,4/30/2016,7:06,3,CACH,CACH,31-40,1,Auditory,.
DC,HUNTDAVMD1,JLM,4/30/2016,7:06,3,WTSP,WTSP,11-20 ,1,Auditory,.
DC,HUNTDAVMD1,JLM,4/30/2016,7:06,3,EATO,EATO,21-30,1,Auditory,.
DC,HUNTDAVMD1,JLM,4/30/2016,7:06,3,NOCA,NOCA,21-30,1,Auditory,.
DC,HUNTDAVMD1,JLM,4/30/2016,7:06,3,NOCA,NOCA,31-40,1,Auditory,.
DC,HUNTDAVMD1,JLM,4/30/2016,7:06,3,AMRO,AMRO,0-10,1,Both,.
DC,HUNTDAVMD1,JLM,4/30/2016,7:06,2,RBWO,RBWO,41-50,1,Auditory,.
DC,HUNTDAVMD1,JLM,4/30/2016,7:06,5,CARW,CARW,21-30,1,Auditory,.
DC,HUNTDAVMD1,JLM,4/30/2016,7:06,5,TUTI,TUTI,11-20 ,1,Auditory,.
DC,HUNTDAVMD1,JLM,4/30/2016,7:06,5,BLJA,BLJA,11-20 ,1,Visual,.
DC,BAILEESVA1,JLM,5/2/2016,8:40,3,HOSP,HOSP,21-30,1,Auditory,.
DC,BAILEESVA1,JLM,5/2/2016,8:40,3,SOSP,SOSP,11-20 ,2,Auditory,.
DC,BAILEESVA1,JLM,5/2/2016,8:40,3,AMRO,AMRO,0-10,1,Visual,.
DC,BAILEESVA1,JLM,5/2/2016,8:40,3,NOCA,NOCA,21-30,1,Auditory,.
DC,BAILEESVA1,JLM,5/2/2016,8:40,3,CACH,CACH,41-50,1,Auditory,.
DC,BAILEESVA1,JLM,5/2/2016,8:40,2,COGR,COGR,11-20 ,1,Visual,.
DC,BAILEESVA1,JLM,5/2/2016,8:40,2,GRCA,GRCA,31-40,1,Auditory,.
DC,BAILEESVA1,JLM,5/2/2016,8:40,2,CARW,CARW,31-40,1,Auditory,.
DC,BAILEESVA1,JLM,5/2/2016,8:40,5,AMCR,AMCR,11-20 ,1,Auditory,.
DC,BAILEESVA1,JLM,5/2/2016,8:40,5,HOWR,HOWR,41-50,1,Auditory,.
DC,BANCRESDC1,ERF,5/3/2016,9:00,3,HOSP,HOSP,0-10,1,Auditory,.
DC,BANCRESDC1,ERF,5/3/2016,9:00,3,BTGW,BTNW,11-20 ,1,Auditory,.
DC,BANCRESDC1,ERF,5/3/2016,9:00,3,AMCR,AMCR,11-20 ,1,Auditory,.
DC,BANCRESDC1,ERF,5/3/2016,9:00,3,EUST,EUST,0-10,2,Both,.
DC,BANCRESDC1,ERF,5/3/2016,9:00,3,BTBW,BTBW,21-30,1,Auditory,.
DC,BANCRESDC1,ERF,5/3/2016,9:00,3,YEWA,YEWA,0-10,1,Auditory,.
DC,BANCRESDC1,ERF,5/3/2016,9:00,3,MODO,MODO,11-20 ,1,Auditory,.
DC,BANCRESDC1,ERF,5/3/2016,9:00,3,YRWA,YRWA,0-10,1,Auditory,.
DC,BANCRESDC1,ERF,5/3/2016,9:00,3,YRWA,YRWA,11-20 ,1,Auditory,.
DC,BANCRESDC1,ERF,5/3/2016,9:00,3,NOCA,NOCA,31-40,1,Auditory,.
DC,BANCRESDC1,ERF,5/3/2016,9:00,3,CARW,CARW,41-50,1,Auditory,.
DC,BANCRESDC1,ERF,5/3/2016,9:00,3,REVI,REVI,21-30,1,Auditory,.
DC,BANCRESDC1,ERF,5/3/2016,9:00,2,CHSW,CHSW,0-10,2,Both,.
DC,BANCRESDC1,ERF,5/3/2016,9:00,2,GRCA,GRCA,0-10,1,Auditory,.
DC,BANCRESDC1,ERF,5/3/2016,9:00,5,OVEN,OVEN,31-40,1,Auditory,.
DC,BANCRESDC1,ERF,5/3/2016,9:00,5,HOWR,HOWR,31-40,1,Auditory,.
DC,BANCRESDC1,ERF,5/3/2016,9:00,5,AMRO,AMRO,11-20 ,1,Auditory,.
DC,FORESESMD1,ERF,5/5/2016,8:00,3,HOSP,HOSP,11-20 ,1,Visual,.
DC,FORESESMD1,ERF,5/5/2016,8:00,3,EATO,EATO,31-40,1,Auditory,.
DC,FORESESMD1,ERF,5/5/2016,8:00,3,HOWR,HOWR,41-50,1,Auditory,.
DC,FORESESMD1,ERF,5/5/2016,8:00,3,RBWO,RBWO,11-20 ,1,Auditory,.
DC,FORESESMD1,ERF,5/5/2016,8:00,3,BTGW,BTNW,21-30,1,Auditory,.
DC,FORESESMD1,ERF,5/5/2016,8:00,3,COGR,COGR,11-20 ,2,Visual,.
DC,FORESESMD1,ERF,5/5/2016,8:00,3,AMRO,AMRO,41-50,1,Auditory,.
DC,FORESESMD1,ERF,5/5/2016,8:00,2,SOSP,SOSP,41-50,1,Auditory,.
DC,FORESESMD1,ERF,5/5/2016,8:00,2,GRCA,GRCA,21-30,1,Auditory,.
DC,FORESESMD1,ERF,5/5/2016,8:00,5,COYE,COYE,11-20 ,1,Visual,.
DC,FORESESMD1,ERF,5/5/2016,8:00,5,HOSP,HOSP,0-10,1,Visual,.
DC,FORESESMD1,ERF,5/5/2016,8:00,5,YRWA,YRWA,31-40,1,Auditory,.
DC,FORESESMD1,ERF,5/5/2016,8:00,5,TUTI,TUTI,21-30,1,Auditory,.
DC,FORESESMD1,ERF,5/5/2016,8:00,5,YRWA,YRWA,21-30,1,Visual,.
DC,GIRAANGMD1,JLM,5/6/2016,7:03,3,WOTH,WOTH,21-30,1,Auditory,.
DC,GIRAANGMD1,JLM,5/6/2016,7:03,3,CARW,CARW,11-20 ,1,Auditory,.
DC,GIRAANGMD1,JLM,5/6/2016,7:03,3,HOWR,HOWR,31-40,1,Auditory,.
DC,GIRAANGMD1,JLM,5/6/2016,7:03,3,NOCA,NOCA,41-50,1,Auditory,.
DC,GIRAANGMD1,JLM,5/6/2016,7:03,3,HOWR,HOWR,0-10,1,Visual,.
DC,GIRAANGMD1,JLM,5/6/2016,7:03,3,TUTI,TUTI,31-40,1,Auditory,.
DC,GIRAANGMD1,JLM,5/6/2016,7:03,3,COYE,COYE,21-30,1,Auditory,.
DC,GIRAANGMD1,JLM,5/6/2016,7:03,5,GRCA,GRCA,31-40,1,Auditory,.
DC,GIRAANGMD1,JLM,5/6/2016,7:03,5,AMRO,AMRO,0-10,1,Visual,.
DC,GIRAANGMD1,JLM,5/6/2016,7:03,5,CACH,CACH,0-10,1,Auditory,.
DC,WILLRAJMD1,KPK,5/7/2016,6:59,3,MODO,MODO,41-50,2,Auditory,.
DC,WILLRAJMD1,KPK,5/7/2016,6:59,3,HOWR,HOWR,11-20 ,1,Auditory,.
DC,WILLRAJMD1,KPK,5/7/2016,6:59,3,BLJA,BLJA,41-50,1,Auditory,.
DC,WILLRAJMD1,KPK,5/7/2016,6:59,3,WTSP,WTSP,0-10,1,Both,.
DC,WILLRAJMD1,KPK,5/7/2016,6:59,3,WTSP,WTSP,11-20 ,2,Both,.
DC,WILLRAJMD1,KPK,5/7/2016,6:59,3,CARW,CARW,11-20 ,1,Auditory,.
DC,WILLRAJMD1,KPK,5/7/2016,6:59,3,AMRO,AMRO,21-30,1,Auditory,.
DC,WILLRAJMD1,KPK,5/7/2016,6:59,2,CACH,CACH,11-20 ,1,Auditory,.
DC,WILLRAJMD1,KPK,5/7/2016,6:59,2,SOSP,SOSP,21-30,1,Auditory,.
DC,WILLRAJMD1,KPK,5/7/2016,6:59,2,BLJA,BLJA,0-10,1,Visual,.
DC,WILLRAJMD1,KPK,5/7/2016,6:59,5,WTSP,WTSP,41-50,1,Auditory,.
DC,WILLRAJMD1,KPK,5/7/2016,6:59,5,NOCA,NOCA,21-30,1,Auditory,.
DC,WILLRAJMD1,KPK,5/7/2016,6:59,5,BWWA,BWWA,0-10,1,Both,.
DC,WILLRAJMD1,KPK,5/7/2016,6:59,5,AMRO,AMRO,11-20 ,1,Visual,.
DC,BAILEESVA1,ERF,5/9/2016,8:08,3,BLJA,BLJA,21-30,2,Auditory,.
DC,BAILEESVA1,ERF,5/9/2016,8:08,3,REVI,REVI,21-30,1,Auditory,.
DC,BAILEESVA1,ERF,5/9/2016,8:08,3,EUST,EUST,11-20 ,1,Visual,.
DC,BAILEESVA1,ERF,5/9/2016,8:08,3,CHSW,CHSW,11-20 ,1,Visual,.
DC,BAILEESVA1,ERF,5/9/2016,8:08,3,COGR,COGR,31-40,2,Visual,.
DC,BAILEESVA1,ERF,5/9/2016,8:08,3,AMRO,AMRO,41-50,1,Visual,.
DC,BAILEESVA1,ERF,5/9/2016,8:08,3,RBWO,RBWO,21-30,1,Auditory,.
DC,BAILEESVA1,ERF,5/9/2016,8:08,3,CARW,CARW,21-30,1,Auditory,.
DC,BAILEESVA1,ERF,5/9/2016,8:08,3,HOSP,HOSP,41-50,1,Visual,.
DC,BAILEESVA1,ERF,5/9/2016,8:08,2,AMGO,AMGO,41-50,1,Auditory,.
DC,BAILEESVA1,ERF,5/9/2016,8:08,2,BTBW,BTBW,31-40,1,Auditory,.
DC,BAILEESVA1,ERF,5/9/2016,8:08,2,AMRO,AMRO,11-20 ,1,Visual,.
DC,BAILEESVA1,ERF,5/9/2016,8:08,2,GRCA,GRCA,21-30,1,Auditory,.
DC,BAILEESVA1,ERF,5/9/2016,8:08,3,NOCA,NOCA,31-40,1,Auditory,.
DC,BAILEESVA1,ERF,5/9/2016,8:08,3,HOSP,HOSP,31-40,2,Visual,.
DC,BAILEESVA1,ERF,5/9/2016,8:08,3,HOSP,HOSP,11-20 ,1,Visual,.
DC,JOHNAESVA1,JLM,5/10/2016,7:26,3,HOWR,HOWR,21-30,1,Auditory,.
DC,JOHNAESVA1,JLM,5/10/2016,7:26,3,COGR,COGR,11-20 ,2,Both,.
DC,JOHNAESVA1,JLM,5/10/2016,7:26,3,CAGO,CANG,31-40,3,Visual,.
DC,JOHNAESVA1,JLM,5/10/2016,7:26,3,GRCA,GRCA,11-20 ,2,Both,.
DC,JOHNAESVA1,JLM,5/10/2016,7:26,2,AMRO,AMRO,31-40,2,Both,.
DC,JOHNAESVA1,JLM,5/10/2016,7:26,2,WEVI,WEVI,31-40,1,Auditory,.
DC,JOHNAESVA1,JLM,5/10/2016,7:26,2,CEDW,CEDW,21-30,2,Visual,.
DC,JOHNAESVA1,JLM,5/10/2016,7:26,5,GCFL,GCFL,31-40,1,Auditory,.
DC,JOHNAESVA1,JLM,5/10/2016,7:26,5,NOCA,NOCA,41-50,1,Auditory,.
DC,JOHNAESVA1,JLM,5/10/2016,7:26,5,WBNU,WBNU,41-50,1,Auditory,.
DC,BEALTOMMD1,JLM,5/12/2016,6:56,3,GOFI,AMGO,11-20 ,2,Both,.
DC,BEALTOMMD1,JLM,5/12/2016,6:56,3,CACH,CACH,41-50,1,Auditory,.
DC,BEALTOMMD1,JLM,5/12/2016,6:56,3,NOPA,NOPA,41-50,1,Auditory,.
DC,BEALTOMMD1,JLM,5/12/2016,6:56,3,NOCA,NOCA,41-50,1,Auditory,.
DC,BEALTOMMD1,JLM,5/12/2016,6:56,3,CARW,CARW,0-10,1,Visual,.
DC,BEALTOMMD1,JLM,5/12/2016,6:56,3,HOSP,HOSP,11-20 ,1,Visual,.
DC,BEALTOMMD1,JLM,5/12/2016,6:56,2,WOTH,WOTH,41-50,1,Auditory,.
DC,BEALTOMMD1,JLM,5/12/2016,6:56,5,AMCR,AMCR,21-30,1,Auditory,.
DC,BEALTOMMD1,JLM,5/12/2016,6:56,5,MODO,MODO,31-40,1,Auditory,.
DC,BEALTOMMD1,JLM,5/12/2016,6:56,5,COGR,COGR,11-20 ,1,Visual,.
DC,BEALTOMMD1,JLM,5/12/2016,6:56,5,GRCA,GRCA,0-10,1,Visual,.
DC,COLALISMD1,KPK,5/12/2016,7:07,3,CHSP,CHSP,11-20 ,2,Both,.
DC,COLALISMD1,KPK,5/12/2016,7:07,3,NOCA,NOCA,31-40,1,Auditory,.
DC,COLALISMD1,KPK,5/12/2016,7:07,3,CACH,CACH,31-40,1,Auditory,.
DC,COLALISMD1,KPK,5/12/2016,7:07,3,RBWO,RBWO,41-50,1,Auditory,.
DC,COLALISMD1,KPK,5/12/2016,7:07,3,TUTI,TUTI,41-50,1,Auditory,.
DC,COLALISMD1,KPK,5/12/2016,7:07,3,AMCR,AMCR,41-50,2,Auditory,.
DC,COLALISMD1,KPK,5/12/2016,7:07,3,GCFL,GCFL,31-40,1,Auditory,.
DC,COLALISMD1,KPK,5/12/2016,7:07,3,HOWR,HOWR,41-50,1,Auditory,.
DC,COLALISMD1,KPK,5/12/2016,7:07,3,EABL,EABL,21-30,1,Visual,.
DC,COLALISMD1,KPK,5/12/2016,7:07,3,CARW,CARW,31-40,1,Auditory,.
DC,COLALISMD1,KPK,5/12/2016,7:07,2,CARW,CARW,21-30,1,Auditory,.
DC,COLALISMD1,KPK,5/12/2016,7:07,2,FISP,FISP,41-50,1,Auditory,.
DC,COLALISMD1,KPK,5/12/2016,7:07,2,CACH,CACH,21-30,1,Auditory,.
DC,COLALISMD1,KPK,5/12/2016,7:07,2,NOCA,NOCA,0-10,1,Auditory,.
DC,COLALISMD1,KPK,5/12/2016,7:07,2,YEWA,YEWA,21-30,1,Auditory,.
DC,COLALISMD1,KPK,5/12/2016,7:07,2,AMCR,AMCR,21-30,2,Auditory,.
DC,COLALISMD1,KPK,5/12/2016,7:07,5,HOWR,HOWR,11-20 ,1,Both,.
DC,COLALISMD1,KPK,5/12/2016,7:07,5,BLJA,BLJA,41-50,1,Auditory,.
DC,COLALISMD1,KPK,5/12/2016,7:07,5,CACH,CACH,21-30,1,Auditory,.
DC,JACOSYDMD1,JLM,5/16/2016,6:58,3,NOPA,NOPA,21-30,1,Auditory,.
DC,JACOSYDMD1,JLM,5/16/2016,6:58,3,MODO,MODO,11-20 ,1,Auditory,.
DC,JACOSYDMD1,JLM,5/16/2016,6:58,3,NOCA,NOCA,41-50,1,Auditory,.
DC,JACOSYDMD1,JLM,5/16/2016,6:58,3,HOWR,HOWR,41-50,1,Auditory,.
DC,JACOSYDMD1,JLM,5/16/2016,6:58,3,WBNU,WBNU,0-10,2,Both,.
DC,JACOSYDMD1,JLM,5/16/2016,6:58,3,HOSP,HOSP,11-20 ,4,Both,.
DC,JACOSYDMD1,JLM,5/16/2016,6:58,3,DOWO,DOWO,0-10,1,Both,.
DC,JACOSYDMD1,JLM,5/16/2016,6:58,3,CHSP,CHSP,21-30,1,Auditory,.
DC,JACOSYDMD1,JLM,5/16/2016,6:58,3,BRCR,BRCR,11-20 ,1,Visual,.
DC,JACOSYDMD1,JLM,5/16/2016,6:58,2,CARW,CARW,11-20 ,1,Auditory,.
DC,JACOSYDMD1,JLM,5/16/2016,6:58,2,NOCA,NOCA,0-10,2,Both,.
DC,JACOSYDMD1,JLM,5/16/2016,6:58,5,HOFI,HOFI,0-10,1,Visual,.
DC,JACOSYDMD1,JLM,5/16/2016,6:58,5,EUST,EUST,0-10,2,Visual,.
DC,JACOSYDMD1,JLM,5/16/2016,6:58,5,CACH,CACH,0-10,1,Visual,.
DC,JACOSYDMD1,JLM,5/16/2016,6:58,5,GRCA,GRCA,0-10,2,Both,.
DC,KEYESUSMD1,KPK,5/16/2016,7:03,3,CARW,CARW,11-20 ,1,Auditory,.
DC,KEYESUSMD1,KPK,5/16/2016,7:03,3,EAPH,EAPH,31-40,1,Visual,.
DC,KEYESUSMD1,KPK,5/16/2016,7:03,3,HOWR,HOWR,21-30,1,Auditory,.
DC,KEYESUSMD1,KPK,5/16/2016,7:03,3,GRCA,GRCA,31-40,1,Auditory,.
DC,KEYESUSMD1,KPK,5/16/2016,7:03,3,NOCA,NOCA,31-40,1,Visual,.
DC,KEYESUSMD1,KPK,5/16/2016,7:03,3,TUTI,TUTI,31-40,1,Visual,.
DC,KEYESUSMD1,KPK,5/16/2016,7:03,2,GCFL,GCFL,31-40,1,Auditory,.
DC,KEYESUSMD1,KPK,5/16/2016,7:03,2,CHSP,CHSP,41-50,1,Auditory,.
DC,KEYESUSMD1,KPK,5/16/2016,7:03,5,AMRO,AMRO,31-40,1,Auditory,.
DC,KEYESUSMD1,KPK,5/16/2016,7:03,5,AMCR,AMCR,31-40,1,Visual,.
DC,KEYESUSMD1,KPK,5/16/2016,7:03,5,CHSP,CHSP,21-30,1,Visual,.
DC,KEYESUSMD1,KPK,5/16/2016,7:03,5,TUTI,TUTI,21-30,1,Visual,.
DC,KEYESUSMD1,KPK,5/16/2016,7:03,5,NOCA,NOCA,31-40,1,Visual,.
DC,KEYESUSMD1,KPK,5/16/2016,7:03,5,CACH,CACH,31-40,1,Auditory,.
DC,KEYESUSMD1,KPK,5/16/2016,7:03,5,AMRE,AMRE,31-40,1,Auditory,.
DC,KEYESUSMD1,KPK,5/16/2016,7:03,5,BLJA,BLJA,21-30,1,Auditory,.
DC,KEYESUSMD1,KPK,5/16/2016,7:03,5,MODO,MODO,11-20 ,1,Visual,.
DC,TATEJUAMD1,KPK,5/17/2016,7:05,3,HOFI,HOFI,21-30,1,Auditory,.
DC,TATEJUAMD1,KPK,5/17/2016,7:05,3,NOCA,NOCA,0-10,2,Both,.
DC,TATEJUAMD1,KPK,5/17/2016,7:05,3,DOWO,DOWO,11-20 ,1,Visual,.
DC,TATEJUAMD1,KPK,5/17/2016,7:05,3,GRCA,GRCA,0-10,2,Both,.
DC,TATEJUAMD1,KPK,5/17/2016,7:05,3,TUTI,TUTI,0-10,1,Visual,.
DC,TATEJUAMD1,KPK,5/17/2016,7:05,3,COGR,COGR,11-20 ,1,Both,.
DC,TATEJUAMD1,KPK,5/17/2016,7:05,3,BLJA,BLJA,0-10,1,Visual,.
DC,TATEJUAMD1,KPK,5/17/2016,7:05,2,AMRO,AMRO,31-40,1,Both,.
DC,TATEJUAMD1,KPK,5/17/2016,7:05,2,MODO,MODO,11-20 ,2,Both,.
DC,TATEJUAMD1,KPK,5/17/2016,7:05,5,HOWR,HOWR,21-30,1,Auditory,.
DC,TATEJUAMD1,KPK,5/17/2016,7:05,5,COGR,COGR,31-40,1,Visual,.
DC,TATEJUAMD1,KPK,5/17/2016,7:05,5,TUTI,TUTI,11-20 ,1,Visual,.
DC,LYCEEESMD1,ERF,5/18/2016,8:02,3,NOCA,NOCA,11-20 ,1,Auditory,.
DC,LYCEEESMD1,ERF,5/18/2016,8:02,3,TUTI,TUTI,11-20 ,1,Auditory,.
DC,LYCEEESMD1,ERF,5/18/2016,8:02,3,SOSP,SOSP,41-50,1,Auditory,.
DC,LYCEEESMD1,ERF,5/18/2016,8:02,3,GRCA,GRCA,21-30,1,Auditory,.
DC,LYCEEESMD1,ERF,5/18/2016,8:02,3,HOSP,HOSP,0-10,1,Auditory,.
DC,LYCEEESMD1,ERF,5/18/2016,8:02,3,DOWO,DOWO,41-50,1,Auditory,.
DC,LYCEEESMD1,ERF,5/18/2016,8:02,3,RBWO,RBWO,31-40,1,Auditory,.
DC,LYCEEESMD1,ERF,5/18/2016,8:02,3,REVI,REVI,21-30,1,Auditory,.
DC,LYCEEESMD1,ERF,5/18/2016,8:02,3,HOFI,HOFI,31-40,1,Auditory,.
DC,LYCEEESMD1,ERF,5/18/2016,8:02,3,HOWR,HOWR,41-50,1,Auditory,.
DC,LYCEEESMD1,ERF,5/18/2016,8:02,2,SOSP,SOSP,41-50,1,Auditory,.
DC,LYCEEESMD1,ERF,5/18/2016,8:02,2,BTBW,BTBW,21-30,2,Auditory,.
DC,LYCEEESMD1,ERF,5/18/2016,8:02,2,BAWW,BAWW,11-20 ,1,Auditory,.
DC,LYCEEESMD1,ERF,5/18/2016,8:02,5,AMRO,AMRO,21-30,1,Both,.
DC,LYCEEESMD1,ERF,5/18/2016,8:02,5,HOSP,HOSP,31-40,4,Both,.
DC,LYCEEESMD1,ERF,5/18/2016,8:02,5,AMGO,AMGO,11-20 ,1,Both,.
DC,FORESESMD1,ERF,5/19/2016,7:53,3,TUTI,TUTI,21-30,1,Auditory,.
DC,FORESESMD1,ERF,5/19/2016,7:53,3,CACH,CACH,21-30,1,Auditory,.
DC,FORESESMD1,ERF,5/19/2016,7:53,3,NOCA,NOCA,11-20 ,1,Auditory,.
DC,FORESESMD1,ERF,5/19/2016,7:53,3,AMRO,AMRO,21-30,1,Both,.
DC,FORESESMD1,ERF,5/19/2016,7:53,3,FICR,FICR,41-50,2,Auditory,.
DC,FORESESMD1,ERF,5/19/2016,7:53,3,HOWR,HOWR,21-30,1,Auditory,.
DC,FORESESMD1,ERF,5/19/2016,7:53,3,HOSP,HOSP,11-20 ,2,Auditory,.
DC,FORESESMD1,ERF,5/19/2016,7:53,3,GCFL,GCFL,31-40,1,Auditory,.
DC,FORESESMD1,ERF,5/19/2016,7:53,3,MALL,MALL,21-30,1,Visual,.
DC,FORESESMD1,ERF,5/19/2016,7:53,3,AMCR,AMCR,0-10,1,Both,.
DC,FORESESMD1,ERF,5/19/2016,7:53,2,AMRO,AMRO,0-10,2,Both,.
DC,FORESESMD1,ERF,5/19/2016,7:53,2,RBWO,RBWO,41-50,1,Auditory,.
